2025-01-17 12:45:15,312 - INFO - Levels/level_1.json
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 290, in run
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 227, in endState
    self.gameStateManager.run_gamestate('gsTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3336, in run
    self.gameStateManager.run_gamestate("blAction")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 2729, in run
    self.gameStateManager.run_gamestate('gsTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3336, in run
    self.gameStateManager.run_gamestate("blAction")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 2729, in run
    self.gameStateManager.run_gamestate('gsTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3342, in run
    self.gameStateManager.run_gamestate('blSelect')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 2140, in run
    self.gameStateManager.run_gamestate("blAction")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 2729, in run
    self.gameStateManager.run_gamestate('gsTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3330, in run
    self.gameStateManager.run_gamestate("command")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 545, in run
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 453, in endState
    self.gameStateManager.run_gamestate('smTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 968, in run
    self.gameStateManager.run_gamestate("smAction")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 807, in run
    self.gameStateManager.run_gamestate("smTurning")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 1159, in run
    self.gameStateManager.run_gamestate("smAction")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 829, in run
    self.gameStateManager.run_gamestate("smTurn")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 973, in run
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 907, in endState
    self.gameStateManager.run_gamestate('gsPlace')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 290, in run
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 227, in endState
    self.gameStateManager.run_gamestate('gsTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3330, in run
    self.gameStateManager.run_gamestate("command")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 545, in run
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 453, in endState
    self.gameStateManager.run_gamestate('smTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 968, in run
    self.gameStateManager.run_gamestate("smAction")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 829, in run
    self.gameStateManager.run_gamestate("smTurn")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 973, in run
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 907, in endState
    self.gameStateManager.run_gamestate('gsPlace')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 290, in run
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 227, in endState
    self.gameStateManager.run_gamestate('gsTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3336, in run
    self.gameStateManager.run_gamestate("blAction")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 2744, in run
    self.gameStateManager.run_gamestate('reveal')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 2942, in run
    self.gameStateManager.run_gamestate('gsTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3339, in run
    self.gameStateManager.run_gamestate('gsAction')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 2495, in run
    self.gameStateManager.run_gamestate('gsTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3336, in run
    self.gameStateManager.run_gamestate("blAction")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 2729, in run
    self.gameStateManager.run_gamestate('gsTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3336, in run
    self.gameStateManager.run_gamestate("blAction")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 2729, in run
    self.gameStateManager.run_gamestate('gsTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3330, in run
    self.gameStateManager.run_gamestate("command")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 545, in run
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 453, in endState
    self.gameStateManager.run_gamestate('smTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 973, in run
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 907, in endState
    self.gameStateManager.run_gamestate('gsPlace')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 232, in run
    self.take_blips()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 179, in take_blips
    self.endState()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 227, in endState
    self.gameStateManager.run_gamestate('gsTurn')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3339, in run
    self.gameStateManager.run_gamestate('gsAction')
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 2483, in run
    self.gameStateManager.run_gamestate("revealSM")
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 42, in run_gamestate
    self.gamestates[gameState].run()
  File "c:\Users\Paul\Documents\GitHub\Space-Hulk-2\Gamestates.py", line 3116, in run
    self.generate_models(a[0])
                         ~^^^
TypeError: 'Blip' object is not subscriptable
